Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,BKS Collection (product.metafields.bks.collection),BKS Design (product.metafields.bks.design),BKS Drop (product.metafields.bks.drop),BKS Series (product.metafields.bks.series),Google Product Category (product.metafields.custom.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Boot style (product.metafields.shopify.boot-style),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Luggage/Bag closure (product.metafields.shopify.luggage-bag-closure),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Slipper style (product.metafields.shopify.slipper-style),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Corea del Sud,Price / Corea del Sud,Compare At Price / Corea del Sud,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
bks-node-puffer,BKS Node™ Puffer Jacket,"<p><em>Every surface, a system.</em></p>

<p>BKS Node runs a tight geometric code across every panel — a module of cross, diamond and circle repeating without interruption in sand, black and deep red. The result is architectural: dense, ordered, uncompromising.</p>

<ul>
<li>
<strong>Material:</strong> 100% polyester shell, black quilted lining</li>
<li>
<strong>Fit:</strong> Regular, unisex-cut</li>
<li>
<strong>Closure:</strong> Full-length zip with stand-up collar</li>
<li>
<strong>Pockets:</strong> Two front zip pockets</li>
<li>
<strong>Cuffs:</strong> Elastic with black trim</li>
<li>
<strong>Print:</strong> All-over geometric repeat — sand, black, deep red</li>
<li>
<strong>Care:</strong> Machine wash 30°C. Do not tumble dry. Do not iron. Do not bleach.</li>
</ul>

<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 5–7 business days for production before shipping.</em></p>

<ul>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty per Directive 2019/771</li>
</ul>",Printify,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Puffer Jackets,All Over Prints,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:glyph, series:brut, type:puffer-jacket, drop:catalog-reset-2026, status:active, print-type:aop, macro:man",true,Size,S,,Color,Black zipper,,,,,32548739452807771087,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7411715619201296907_2048.jpg?v=1780696950,1,BKS Node Puffer Jacket - BKS Glyph Puffer Jacket,false,BKS Node Puffer Jacket | BKS Studio,"AI-generated all-over print puffer jacket from BKS Glyph. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",Apparel & Accessories > Clothing > Tops & Tees > T-Shirts,Unisex,adult,BAKABO-BLIZZARDAURA-FASHION-PUFF-JACKET-AOP,new,TRUE,no-gtin,All Over Prints,,,,Glyph,Node,catalog-reset-2026,brut,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,TRUE,,,,adults; adulti,,,,,,do-not-dryclean-drip-dry-do-not-bleach-machine-wash-cold-max-30-c-or-90-f-iron-steam-or-dry-low-heat; ironing-instructions; tumble-dry,,,,multicolor; black; brown; red; geometric,,,100-polyester; cotton,,,,,,mock,,insulated; quick-drying; lightweight; waterproof; pockets,,,,,,s; m; l; xl; 2xl; xs,,long,,,,male; unisex,,,,,,,"BakAbo winter
piumino
#PiuminiUnisex
#ColdWeatherFashion
#WinterWear",https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7411715619201296907_2048.jpg?v=1780696950,kg,,61.19,true,,,true,,,true,,,true,,,active
bks-node-puffer,,,,,,,,,M,,,Black zipper,,,,,33387311981809263099,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12930756627933745836_2048.jpg?v=1780696955,2,BKS Node™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7411715619201296907_2048.jpg?v=1780696950,kg,,61.19,,,,,,,,,,,,,
bks-node-puffer,,,,,,,,,L,,,Black zipper,,,,,20848264537663828399,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17749716488368425989_2048.jpg?v=1780696958,3,BKS Node™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7411715619201296907_2048.jpg?v=1780696950,kg,,61.19,,,,,,,,,,,,,
bks-node-puffer,,,,,,,,,XL,,,Black zipper,,,,,17758092155286168951,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4925567044941410727_2048.jpg?v=1780696964,4,BKS Node™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7411715619201296907_2048.jpg?v=1780696950,kg,,61.19,,,,,,,,,,,,,
bks-node-puffer,,,,,,,,,2XL,,,Black zipper,,,,,13358445759082226254,100.0,shopify,continue,manual,122.38,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17545836036550225000_2048.jpg?v=1780696968,5,BKS Node™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/7411715619201296907_2048.jpg?v=1780696950,kg,,61.19,,,,,,,,,,,,,
bks-node-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14576543280121105488_2048.jpg?v=1780696975,6,BKS Node™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bks-node-puffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/16314538895795663621_2048.jpg?v=1780696976,7,BKS Node™ Puffer Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bks-marker-tag-swim-trunks,BKS Marker Tag™ Swim Trunks,"<p><em>Swim trunks in urban gestural mark, black ground edge-to-edge.</em></p>
<p>All-over print swim trunks in a dense field of gestural signs — grey and white brush strokes, abstract lettering fragments and urban marks on deep black ground, punctuated by sharp accents of orange and yellow. The pattern reads as a wall caught mid-session: immediate, layered, unresolved. A neon-yellow pocket lining adds a hidden detail for those who look closer. Generated through BakAbo's AI design process and printed edge-to-edge on demand.</p>
<ul>
<li>
<strong>Material:</strong> 100% polyester, 120 g/m² — lightweight, fast-drying</li>
<li>
<strong>Fit:</strong> Regular — true to size</li>
<li>
<strong>Waist:</strong> Elastic drawstring with white cord, adjustable fit</li>
<li>
<strong>Pockets:</strong> Mesh-lined side pockets, mesh basket lining</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print, printed care label inside</li>
<li>
<strong>Care:</strong> Machine wash 30°C, do not tumble dry</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Do not dryclean, Iron, steam or dry: low heat, Drip dry, Do not bleach, Machine wash: cold (max 30C or 90F)</p>",Printify,Apparel & Accessories > Clothing > Swimwear > Swim Boxers,Swim Trunks,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:marker, series:neo-expressionism, type:swim-trunks, drop:catalog-reset-2026, status:active, print-type:aop, macro:man",true,Size,XS,,Color,Seam thread color automatically matched to design,,,,,69984896058738477166,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,1,BKS Marker Tag Swim Trunks - BKS Marker Swim Trunks,false,BKS Marker Tag Swim Trunks | BKS Studio,"AOP swim trunks from the BKS Marker collection. Whirls of wonder urban gesture field, edge-to-edge. Quick-dry fabric, made to order.",211,male,adult,BAKABO-WHIRLS-OF-WONDER-BY-PIRO-BKS,new,TRUE,no-gtin,Swim Trunks,,,,Marker,Tag,catalog-reset-2026,neo-expressionism,Apparel & Accessories > Clothing > Swimwear,TRUE,,,,adults,,,,,,machine-washable; ironing-instructions,,,,plaid; red; gray; black; yellow,,,polyester; nylon,,,,,,,,,,,,,,xs; s; m; l; xl; 2xl; 3xl,,,,,quick-drying; breathable-design; adjustable-strap,male,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,true,,,true,,,true,,,true,,,active
bks-marker-tag-swim-trunks,,,,,,,,,S,,,Seam thread color automatically matched to design,,,,,29044480932890904696,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3287321899514178649_2048.jpg?v=1780446954,2,BKS Marker Tag™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,,,,,,,,,,,,,
bks-marker-tag-swim-trunks,,,,,,,,,M,,,Seam thread color automatically matched to design,,,,,21865556780315343697,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/13898671717602766739_2048.jpg?v=1780446956,3,BKS Marker Tag™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,,,,,,,,,,,,,
bks-marker-tag-swim-trunks,,,,,,,,,L,,,Seam thread color automatically matched to design,,,,,46878583107749537264,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11792603898488864707_2048.jpg?v=1780446959,4,BKS Marker Tag™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,,,,,,,,,,,,,
bks-marker-tag-swim-trunks,,,,,,,,,XL,,,Seam thread color automatically matched to design,,,,,24496319807555503456,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6462462479971846621_2048.jpg?v=1780446962,5,BKS Marker Tag™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,,,,,,,,,,,,,
bks-marker-tag-swim-trunks,,,,,,,,,2XL,,,Seam thread color automatically matched to design,,,,,83554737261575505098,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4433086607236671125_2048.jpg?v=1780446965,6,BKS Marker Tag™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,,,,,,,,,,,,,
bks-marker-tag-swim-trunks,,,,,,,,,3XL,,,Seam thread color automatically matched to design,,,,,18213537768602993325,100.0,shopify,continue,manual,59.58,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17179365081273960135_2048.jpg?v=1780446951,kg,,29.79,,,,,,,,,,,,,
bks-marker-shard-swim-trunks,BKS Marker Shard™ Swim Trunks,"<p><em>Swim trunks in fragmented colour field, edge-to-edge.</em></p>
<p>All-over print swim trunks in a dense mosaic of irregular organic shapes — red, orange, violet, green, blue and bone fragments separated by black outlines, assembled like a broken colour field reassembled by hand. The pattern reads as an abstract urban mark translated into swimwear: gestural, saturated, immediate. Generated through BakAbo's AI design process and printed edge-to-edge on demand.</p>
<ul>
<li>
<strong>Material:</strong> 100% polyester, 120 g/m² — lightweight, fast-drying</li>
<li>
<strong>Fit:</strong> Regular — true to size</li>
<li>
<strong>Waist:</strong> Elastic drawstring with white cord, adjustable fit</li>
<li>
<strong>Pockets:</strong> Mesh-lined side pockets, mesh basket lining</li>
<li>
<strong>Print:</strong> All-over, edge-to-edge digital print, printed care label inside</li>
<li>
<strong>Care:</strong> Machine wash 30°C, do not tumble dry</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Care instructions</strong>: Do not dryclean, Iron, steam or dry: low heat, Drip dry, Do not bleach, Machine wash: cold (max 30C or 90F)</p>",Printify,Apparel & Accessories > Clothing > Swimwear > Swim Boxers,Swim Trunks,"aop, curation:keep, made-to-order, ai-art, bakabo-enriched, brand:bks, collection:marker, series:neo-expressionism, type:swim-trunks, drop:catalog-reset-2026, status:active, print-type:aop, macro:man",true,Size,XS,,Color,Seam thread color automatically matched to design,,,,,33787406490777444984,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,1,BKS Marker Shard Swim Trunks - BKS Marker Swim Trunks,false,BKS Marker Shard Swim Trunks | BKS Studio,"AOP swim trunks from the BKS Marker collection. Marilinda cold spot urban geometry, edge-to-edge. Quick-dry fabric, made to order.",211,male,adult,BAKABO-MARILINDA-COLD-SPOT-SWIM-TRUNKS-AOP,new,TRUE,no-gtin,Swim Trunks,,,,Marker,Shard,catalog-reset-2026,neo-expressionism,Apparel & Accessories > Clothing > Swimwear,TRUE,,,,adults,,,,,,machine-washable; ironing-instructions,,,,multicolor; plaid; red; orange; green; yellow; blue,,,polyester; nylon,,,,,,,,,,,,,,xs; s; m; l; xl; 2xl; 3xl,,,,,quick-drying; breathable-design; adjustable-strap,male,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,true,,,true,,,true,,,true,,,active
bks-marker-shard-swim-trunks,,,,,,,,,S,,,Seam thread color automatically matched to design,,,,,67493601128680071797,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3637492115892509384_2048.jpg?v=1780446196,2,ABKS Marker Shard™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,,,,,,,,,,,,,
bks-marker-shard-swim-trunks,,,,,,,,,M,,,Seam thread color automatically matched to design,,,,,32979003959184873595,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6072128779904227606_2048.jpg?v=1780446199,3,ABKS Marker Shard™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,,,,,,,,,,,,,
bks-marker-shard-swim-trunks,,,,,,,,,L,,,Seam thread color automatically matched to design,,,,,26902810775129884104,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/1352266707327793963_2048.jpg?v=1780446204,4,ABKS Marker Shard™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,,,,,,,,,,,,,
bks-marker-shard-swim-trunks,,,,,,,,,XL,,,Seam thread color automatically matched to design,,,,,20895793460878745542,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/16416734654792812918_2048.jpg?v=1780446206,5,ABKS Marker Shard™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,,,,,,,,,,,,,
bks-marker-shard-swim-trunks,,,,,,,,,2XL,,,Seam thread color automatically matched to design,,,,,23684787030588652608,100.0,shopify,continue,manual,59.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12366005643813362417_2048.jpg?v=1780446208,6,ABKS Marker Shard™ Swim Trunks Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,,,,,,,,,,,,,
bks-marker-shard-swim-trunks,,,,,,,,,3XL,,,Seam thread color automatically matched to design,,,,,19798411183289871161,100.0,shopify,continue,manual,59.58,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3860755908578553937_2048.jpg?v=1780446193,kg,,29.79,,,,,,,,,,,,,
glyph-drift-pullover-hoodie,BKS Glyph Drift™ Pullover Hoodie,"<p><em>Unisex pullover hoodie in a continuous labyrinthine field — free-flowing maze lines in warm sand and white, edge-to-edge across body, sleeves and hood.</em></p>
<p>Medium-weight pullover hoodie in durable polyester. The all-over print is a single uninterrupted labyrinthine composition — angular maze lines that spiral, turn and branch across the entire surface without grid or cell boundary. Warm sand brown on off-white: a restrained, monochromatic field that rewards close attention. From the BKS Glyph series, generated through an AI-driven process and curated by the studio. Kangaroo pouch pocket, adjustable woven drawstring. Custom cut-and-sewn, made in USA from globally sourced parts.</p>
<ul>
<li>· Material: 100% polyester, 7.4 oz/yd²</li>
<li>· Fit: Unisex relaxed fit — true to size</li>
<li>· Features: Kangaroo pouch pocket, adjustable hood with woven drawstring</li>
<li>· Print: All-over sublimated print, edge-to-edge, vivid colour retention</li>
<li>· Construction: Custom cut-and-sewn; made in USA from globally sourced parts</li>
<li>· Care: Machine wash cold (max 30°C / 90°F) — tumble dry low — do not bleach — do not iron — do not dry-clean</li>
</ul>
<table>
<thead>
<tr>
<th>Size</th>
<th>Length (cm)</th>
<th>Width (cm)</th>
<th>Sleeve (cm)</th>
</tr>
</thead>
<tbody>
<tr>
<td>XS</td>
<td>63.5</td>
<td>50.8</td>
<td>60.6</td>
</tr>
<tr>
<td>S</td>
<td>67.6</td>
<td>54.6</td>
<td>61.6</td>
</tr>
<tr>
<td>M</td>
<td>70.2</td>
<td>58.4</td>
<td>63.2</td>
</tr>
<tr>
<td>L</td>
<td>74.3</td>
<td>62.2</td>
<td>64.5</td>
</tr>
<tr>
<td>XL</td>
<td>76.8</td>
<td>67.3</td>
<td>65.7</td>
</tr>
<tr>
<td>2XL</td>
<td>81.0</td>
<td>72.4</td>
<td>67.0</td>
</tr>
</tbody>
</table>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 7–10 business days for production before shipping.</em></p>
<ul>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<p style=""font-size: 0.8em; color: #888;"">EU Representative: HONSON VENTURES LIMITED, gpsr@honsonventures.com — 3 Gnaftis House flat 102, Limassol, Mesa Geitonia 4003, CY. Generic brand. 2-year warranty in EU and Northern Ireland per Directive 2019/771.</p>",Printify,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,All Over Prints,"bakabo-enriched, curation:keep, use-case:streetwear, made-to-order, ai-art, brand:bks, collection:glyph, series:brut, type:pullover-hoodie, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,XS,,,,,,,,32195841725640007992,100.0,shopify,continue,manual,90.14,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/ChatGPT_Image_12_giu_2026_12_13_56.png?v=1781259303,1,BKS Glyph Drift Pullover Hoodie - BKS Glyph Pullover Hoodie,false,BKS Glyph Drift Pullover Hoodie | BKS Studio,"AI-generated all-over print pullover hoodie from BKS Glyph. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",212,unisex,adult,BAKABO-MANCHAS-DE-COLOR-MARILENA-UNISEX-PULLOVER-HOODIE-AOP,new,TRUE,no-gtin,Pullover Hoodie,,,,Glyph,Drift,catalog-reset-2026,brut,Apparel & Accessories > Clothing > Outerwear > Hoodies & Sweatshirts,TRUE,,,universal,adulti,,,,,,machine-washable; tumble-dry; ironing-instructions; dry-clean-only,,,do-not-dryclean,geometric; beige; silver; brown,,,100-polyester,,,,,,hooded,,,,,,,,xs; s; m; l; xl; 2xl,,long,,,,unisex,,medium; long,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8799604592236325353_2048.jpg?v=1781259216,kg,,59.29,true,,,true,,,true,,,true,,,active
glyph-drift-pullover-hoodie,,,,,,,,,S,,,,,,,,31499570282926909688,100.0,shopify,continue,manual,91.45,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/1781268251758b.png?v=1781268636,2,BKS Glyph Drift™ Pullover Hoodie Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8799604592236325353_2048.jpg?v=1781259216,kg,,60.16,,,,,,,,,,,,,
glyph-drift-pullover-hoodie,,,,,,,,,M,,,,,,,,16216649705304062806,100.0,shopify,continue,manual,92.36,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8799604592236325353_2048.jpg?v=1781259216,3,BKS Glyph Drift™ Pullover Hoodie Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8799604592236325353_2048.jpg?v=1781259216,kg,,60.76,,,,,,,,,,,,,
glyph-drift-pullover-hoodie,,,,,,,,,L,,,,,,,,18517875377161080433,100.0,shopify,continue,manual,93.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6162153084882146908_2048.jpg?v=1781259217,4,BKS Glyph Drift™ Pullover Hoodie Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8799604592236325353_2048.jpg?v=1781259216,kg,,61.80,,,,,,,,,,,,,
